date,store_id,product_id,category,region,inventory_level,units_sold,units_ordered,price,discount
2025-06-28,S004,P0009,Electronics,Central,286,17,0,55.46,0
2025-06-29,S004,P0009,Electronics,Central,275,11,0,55.46,0
2025-01-01,S004,P0010,Home & Kitchen,Central,153,17,85,134.19,0
2025-01-02,S004,P0010,Home & Kitchen,Central,125,28,0,134.19,0
2025-01-03,S004,P0010,Home & Kitchen,Central,108,17,0,134.19,0
2025-01-04,S004,P0010,Home & Kitchen,Central,93,15,0,134.19,5
2025-01-05,S004,P0010,Home & Kitchen,Central,71,22,0,134.19,0
2025-01-06,S004,P0010,Home & Kitchen,Central,44,27,0,134.19,0
2025-01-07,S004,P0010,Home & Kitchen,Central,16,28,0,134.19,0
2025-01-08,S004,P0010,Home & Kitchen,Central,0,16,0,134.19,0
2025-01-09,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-01-10,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-01-11,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,5
2025-01-12,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-01-13,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,10
2025-01-14,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-01-15,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-01-16,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-01-17,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-01-18,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-01-19,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,10
2025-01-20,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-01-21,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-01-22,S004,P0010,Home & Kitchen,Central,85,0,85,134.19,0
2025-01-23,S004,P0010,Home & Kitchen,Central,60,25,0,134.19,0
2025-01-24,S004,P0010,Home & Kitchen,Central,48,12,0,134.19,0
2025-01-25,S004,P0010,Home & Kitchen,Central,18,30,0,134.19,5
2025-01-26,S004,P0010,Home & Kitchen,Central,11,7,0,134.19,0
2025-01-27,S004,P0010,Home & Kitchen,Central,0,11,0,134.19,10
2025-01-28,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-01-29,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-01-30,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-01-31,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-02-01,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-02-02,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-02-03,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-02-04,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,5
2025-02-05,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-02-06,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-02-07,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-02-08,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-02-09,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-02-10,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-02-11,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,5
2025-02-12,S004,P0010,Home & Kitchen,Central,85,0,85,134.19,5
2025-02-13,S004,P0010,Home & Kitchen,Central,78,7,0,134.19,0
2025-02-14,S004,P0010,Home & Kitchen,Central,69,9,0,134.19,0
2025-02-15,S004,P0010,Home & Kitchen,Central,46,23,0,134.19,5
2025-02-16,S004,P0010,Home & Kitchen,Central,29,17,0,134.19,5
2025-02-17,S004,P0010,Home & Kitchen,Central,11,18,0,134.19,0
2025-02-18,S004,P0010,Home & Kitchen,Central,1,10,0,134.19,0
2025-02-19,S004,P0010,Home & Kitchen,Central,0,1,0,134.19,0
2025-02-20,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-02-21,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,15
2025-02-22,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-02-23,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-02-24,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,15
2025-02-25,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-02-26,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-02-27,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-02-28,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-03-01,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-03-02,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-03-03,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,10
2025-03-04,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-03-05,S004,P0010,Home & Kitchen,Central,85,0,85,134.19,5
2025-03-06,S004,P0010,Home & Kitchen,Central,73,12,0,134.19,15
2025-03-07,S004,P0010,Home & Kitchen,Central,65,8,0,134.19,0
2025-03-08,S004,P0010,Home & Kitchen,Central,45,20,0,134.19,15
2025-03-09,S004,P0010,Home & Kitchen,Central,27,18,0,134.19,0
2025-03-10,S004,P0010,Home & Kitchen,Central,12,15,0,134.19,0
2025-03-11,S004,P0010,Home & Kitchen,Central,0,12,0,134.19,0
2025-03-12,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,15
2025-03-13,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-03-14,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,5
2025-03-15,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-03-16,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-03-17,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-03-18,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-03-19,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-03-20,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,5
2025-03-21,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-03-22,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,10
2025-03-23,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-03-24,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-03-25,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,5
2025-03-26,S004,P0010,Home & Kitchen,Central,85,0,85,134.19,5
2025-03-27,S004,P0010,Home & Kitchen,Central,63,22,0,134.19,0
2025-03-28,S004,P0010,Home & Kitchen,Central,41,22,0,134.19,5
2025-03-29,S004,P0010,Home & Kitchen,Central,14,27,0,134.19,0
2025-03-30,S004,P0010,Home & Kitchen,Central,0,14,0,134.19,5
2025-03-31,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-04-01,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-04-02,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-04-03,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-04-04,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,5
2025-04-05,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-04-06,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-04-07,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,5
2025-04-08,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-04-09,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-04-10,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-04-11,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-04-12,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-04-13,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-04-14,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,15
2025-04-15,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-04-16,S004,P0010,Home & Kitchen,Central,85,0,85,134.19,0
2025-04-17,S004,P0010,Home & Kitchen,Central,68,17,0,134.19,0
2025-04-18,S004,P0010,Home & Kitchen,Central,60,8,0,134.19,0
2025-04-19,S004,P0010,Home & Kitchen,Central,55,5,0,134.19,0
2025-04-20,S004,P0010,Home & Kitchen,Central,34,21,0,134.19,5
2025-04-21,S004,P0010,Home & Kitchen,Central,13,21,0,134.19,0
2025-04-22,S004,P0010,Home & Kitchen,Central,0,13,0,134.19,0
2025-04-23,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-04-24,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,10
2025-04-25,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-04-26,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-04-27,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-04-28,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-04-29,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-04-30,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-05-01,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,10
2025-05-02,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-05-03,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-05-04,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-05-05,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,15
2025-05-06,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-05-07,S004,P0010,Home & Kitchen,Central,85,0,85,134.19,0
2025-05-08,S004,P0010,Home & Kitchen,Central,77,8,0,134.19,0
2025-05-09,S004,P0010,Home & Kitchen,Central,60,17,0,134.19,10
2025-05-10,S004,P0010,Home & Kitchen,Central,35,25,0,134.19,0
2025-05-11,S004,P0010,Home & Kitchen,Central,11,24,0,134.19,0
2025-05-12,S004,P0010,Home & Kitchen,Central,0,11,0,134.19,0
2025-05-13,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,10
2025-05-14,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-05-15,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-05-16,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-05-17,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-05-18,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-05-19,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-05-20,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-05-21,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,15
2025-05-22,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-05-23,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-05-24,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-05-25,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-05-26,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-05-27,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-05-28,S004,P0010,Home & Kitchen,Central,85,0,85,134.19,0
2025-05-29,S004,P0010,Home & Kitchen,Central,78,7,0,134.19,0
2025-05-30,S004,P0010,Home & Kitchen,Central,75,3,0,134.19,15
2025-05-31,S004,P0010,Home & Kitchen,Central,52,23,0,134.19,0
2025-06-01,S004,P0010,Home & Kitchen,Central,25,27,0,134.19,0
2025-06-02,S004,P0010,Home & Kitchen,Central,5,20,0,134.19,0
2025-06-03,S004,P0010,Home & Kitchen,Central,0,5,0,134.19,0
2025-06-04,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-06-05,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-06-06,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-06-07,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,15
2025-06-08,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-06-09,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,10
2025-06-10,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-06-11,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-06-12,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-06-13,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-06-14,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,5
2025-06-15,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-06-16,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-06-17,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-06-18,S004,P0010,Home & Kitchen,Central,85,0,85,134.19,0
2025-06-19,S004,P0010,Home & Kitchen,Central,77,8,0,134.19,0
2025-06-20,S004,P0010,Home & Kitchen,Central,64,13,0,134.19,0
2025-06-21,S004,P0010,Home & Kitchen,Central,33,31,0,134.19,0
2025-06-22,S004,P0010,Home & Kitchen,Central,15,18,0,134.19,0
2025-06-23,S004,P0010,Home & Kitchen,Central,1,14,0,134.19,0
2025-06-24,S004,P0010,Home & Kitchen,Central,0,1,0,134.19,0
2025-06-25,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-06-26,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-06-27,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-06-28,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-06-29,S004,P0010,Home & Kitchen,Central,0,0,0,134.19,0
2025-01-01,S004,P0011,Electronics,Central,434,16,225,65.78,15
2025-01-02,S004,P0011,Electronics,Central,414,20,0,65.78,0
2025-01-03,S004,P0011,Electronics,Central,387,27,0,65.78,0
2025-01-04,S004,P0011,Electronics,Central,369,18,0,65.78,0
2025-01-05,S004,P0011,Electronics,Central,341,28,0,65.78,0
2025-01-06,S004,P0011,Electronics,Central,313,28,0,65.78,0
2025-01-07,S004,P0011,Electronics,Central,298,15,0,65.78,0
2025-01-08,S004,P0011,Electronics,Central,267,31,0,65.78,15
2025-01-09,S004,P0011,Electronics,Central,248,19,0,65.78,0
2025-01-10,S004,P0011,Electronics,Central,224,24,0,65.78,0
2025-01-11,S004,P0011,Electronics,Central,416,33,225,65.78,0
2025-01-12,S004,P0011,Electronics,Central,403,13,0,65.78,0
2025-01-13,S004,P0011,Electronics,Central,379,24,0,65.78,0
2025-01-14,S004,P0011,Electronics,Central,362,17,0,65.78,0
2025-01-15,S004,P0011,Electronics,Central,348,14,0,65.78,0
2025-01-16,S004,P0011,Electronics,Central,316,32,0,65.78,10
2025-01-17,S004,P0011,Electronics,Central,280,36,0,65.78,0
2025-01-18,S004,P0011,Electronics,Central,246,34,0,65.78,0
2025-01-19,S004,P0011,Electronics,Central,229,17,0,65.78,5
2025-01-20,S004,P0011,Electronics,Central,229,0,0,65.78,0
2025-01-21,S004,P0011,Electronics,Central,429,25,225,65.78,0
2025-01-22,S004,P0011,Electronics,Central,395,34,0,65.78,0
2025-01-23,S004,P0011,Electronics,Central,377,18,0,65.78,0
2025-01-24,S004,P0011,Electronics,Central,356,21,0,65.78,0
2025-01-25,S004,P0011,Electronics,Central,314,42,0,65.78,0
2025-01-26,S004,P0011,Electronics,Central,273,41,0,65.78,5
2025-01-27,S004,P0011,Electronics,Central,252,21,0,65.78,5
2025-01-28,S004,P0011,Electronics,Central,227,25,0,65.78,0
2025-01-29,S004,P0011,Electronics,Central,207,20,0,65.78,5
2025-01-30,S004,P0011,Electronics,Central,197,10,0,65.78,0
2025-01-31,S004,P0011,Electronics,Central,406,16,225,65.78,15
2025-02-01,S004,P0011,Electronics,Central,381,25,0,65.78,0
2025-02-02,S004,P0011,Electronics,Central,357,24,0,65.78,0
2025-02-03,S004,P0011,Electronics,Central,347,10,0,65.78,0
2025-02-04,S004,P0011,Electronics,Central,335,12,0,65.78,10
2025-02-05,S004,P0011,Electronics,Central,327,8,0,65.78,0
2025-02-06,S004,P0011,Electronics,Central,297,30,0,65.78,0
2025-02-07,S004,P0011,Electronics,Central,292,5,0,65.78,15
2025-02-08,S004,P0011,Electronics,Central,252,40,0,65.78,0
2025-02-09,S004,P0011,Electronics,Central,225,27,0,65.78,0
2025-02-10,S004,P0011,Electronics,Central,449,1,225,65.78,0
2025-02-11,S004,P0011,Electronics,Central,446,3,0,65.78,0
2025-02-12,S004,P0011,Electronics,Central,422,24,0,65.78,15
2025-02-13,S004,P0011,Electronics,Central,404,18,0,65.78,0
2025-02-14,S004,P0011,Electronics,Central,404,0,0,65.78,0
2025-02-15,S004,P0011,Electronics,Central,367,37,0,65.78,15
2025-02-16,S004,P0011,Electronics,Central,344,23,0,65.78,0
2025-02-17,S004,P0011,Electronics,Central,330,14,0,65.78,0
2025-02-18,S004,P0011,Electronics,Central,309,21,0,65.78,0
2025-02-19,S004,P0011,Electronics,Central,292,17,0,65.78,10
2025-02-20,S004,P0011,Electronics,Central,508,9,225,65.78,10
2025-02-21,S004,P0011,Electronics,Central,486,22,0,65.78,0
2025-02-22,S004,P0011,Electronics,Central,464,22,0,65.78,0
2025-02-23,S004,P0011,Electronics,Central,457,7,0,65.78,0
2025-02-24,S004,P0011,Electronics,Central,435,22,0,65.78,0
2025-02-25,S004,P0011,Electronics,Central,425,10,0,65.78,0
2025-02-26,S004,P0011,Electronics,Central,398,27,0,65.78,5
2025-02-27,S004,P0011,Electronics,Central,379,19,0,65.78,0
2025-02-28,S004,P0011,Electronics,Central,360,19,0,65.78,5
2025-03-01,S004,P0011,Electronics,Central,347,13,0,65.78,0
2025-03-02,S004,P0011,Electronics,Central,542,30,225,65.78,0
2025-03-03,S004,P0011,Electronics,Central,523,19,0,65.78,0
2025-03-04,S004,P0011,Electronics,Central,499,24,0,65.78,0
2025-03-05,S004,P0011,Electronics,Central,482,17,0,65.78,0
2025-03-06,S004,P0011,Electronics,Central,476,6,0,65.78,0
2025-03-07,S004,P0011,Electronics,Central,446,30,0,65.78,0
2025-03-08,S004,P0011,Electronics,Central,412,34,0,65.78,0
2025-03-09,S004,P0011,Electronics,Central,394,18,0,65.78,0
2025-03-10,S004,P0011,Electronics,Central,379,15,0,65.78,10
2025-03-11,S004,P0011,Electronics,Central,373,6,0,65.78,0
2025-03-12,S004,P0011,Electronics,Central,592,6,225,65.78,0
2025-03-13,S004,P0011,Electronics,Central,571,21,0,65.78,0
2025-03-14,S004,P0011,Electronics,Central,547,24,0,65.78,5
2025-03-15,S004,P0011,Electronics,Central,519,28,0,65.78,0
2025-03-16,S004,P0011,Electronics,Central,489,30,0,65.78,0
2025-03-17,S004,P0011,Electronics,Central,455,34,0,65.78,0
2025-03-18,S004,P0011,Electronics,Central,438,17,0,65.78,0
2025-03-19,S004,P0011,Electronics,Central,408,30,0,65.78,0
2025-03-20,S004,P0011,Electronics,Central,370,38,0,65.78,0
2025-03-21,S004,P0011,Electronics,Central,364,6,0,65.78,0
2025-03-22,S004,P0011,Electronics,Central,561,28,225,65.78,0
2025-03-23,S004,P0011,Electronics,Central,537,24,0,65.78,0
2025-03-24,S004,P0011,Electronics,Central,525,12,0,65.78,5
2025-03-25,S004,P0011,Electronics,Central,510,15,0,65.78,0
2025-03-26,S004,P0011,Electronics,Central,509,1,0,65.78,5
2025-03-27,S004,P0011,Electronics,Central,502,7,0,65.78,0
2025-03-28,S004,P0011,Electronics,Central,478,24,0,65.78,0
2025-03-29,S004,P0011,Electronics,Central,447,31,0,65.78,0
2025-03-30,S004,P0011,Electronics,Central,423,24,0,65.78,0
2025-03-31,S004,P0011,Electronics,Central,397,26,0,65.78,0
2025-04-01,S004,P0011,Electronics,Central,606,16,225,65.78,0
2025-04-02,S004,P0011,Electronics,Central,590,16,0,65.78,0
2025-04-03,S004,P0011,Electronics,Central,574,16,0,65.78,0
2025-04-04,S004,P0011,Electronics,Central,559,15,0,65.78,0
2025-04-05,S004,P0011,Electronics,Central,543,16,0,65.78,10
2025-04-06,S004,P0011,Electronics,Central,523,20,0,65.78,0
2025-04-07,S004,P0011,Electronics,Central,496,27,0,65.78,0
2025-04-08,S004,P0011,Electronics,Central,467,29,0,65.78,0
2025-04-09,S004,P0011,Electronics,Central,464,3,0,65.78,0
2025-04-10,S004,P0011,Electronics,Central,434,30,0,65.78,0
2025-04-11,S004,P0011,Electronics,Central,648,11,225,65.78,0
2025-04-12,S004,P0011,Electronics,Central,627,21,0,65.78,0
2025-04-13,S004,P0011,Electronics,Central,600,27,0,65.78,0
2025-04-14,S004,P0011,Electronics,Central,560,40,0,65.78,0
2025-04-15,S004,P0011,Electronics,Central,546,14,0,65.78,0
2025-04-16,S004,P0011,Electronics,Central,515,31,0,65.78,5
2025-04-17,S004,P0011,Electronics,Central,505,10,0,65.78,15
2025-04-18,S004,P0011,Electronics,Central,501,4,0,65.78,0
2025-04-19,S004,P0011,Electronics,Central,467,34,0,65.78,0
2025-04-20,S004,P0011,Electronics,Central,445,22,0,65.78,15
2025-04-21,S004,P0011,Electronics,Central,639,31,225,65.78,5
2025-04-22,S004,P0011,Electronics,Central,606,33,0,65.78,0
2025-04-23,S004,P0011,Electronics,Central,596,10,0,65.78,0
2025-04-24,S004,P0011,Electronics,Central,586,10,0,65.78,0
2025-04-25,S004,P0011,Electronics,Central,567,19,0,65.78,0
2025-04-26,S004,P0011,Electronics,Central,530,37,0,65.78,0
2025-04-27,S004,P0011,Electronics,Central,496,34,0,65.78,0
2025-04-28,S004,P0011,Electronics,Central,488,8,0,65.78,0
2025-04-29,S004,P0011,Electronics,Central,476,12,0,65.78,0
2025-04-30,S004,P0011,Electronics,Central,455,21,0,65.78,0
2025-05-01,S004,P0011,Electronics,Central,643,37,225,65.78,15
2025-05-02,S004,P0011,Electronics,Central,642,1,0,65.78,0
2025-05-03,S004,P0011,Electronics,Central,635,7,0,65.78,0
2025-05-04,S004,P0011,Electronics,Central,598,37,0,65.78,0
2025-05-05,S004,P0011,Electronics,Central,586,12,0,65.78,0
2025-05-06,S004,P0011,Electronics,Central,566,20,0,65.78,0
2025-05-07,S004,P0011,Electronics,Central,558,8,0,65.78,0
2025-05-08,S004,P0011,Electronics,Central,524,34,0,65.78,0
2025-05-09,S004,P0011,Electronics,Central,508,16,0,65.78,0
2025-05-10,S004,P0011,Electronics,Central,484,24,0,65.78,0
2025-05-11,S004,P0011,Electronics,Central,685,24,225,65.78,10
2025-05-12,S004,P0011,Electronics,Central,674,11,0,65.78,0
2025-05-13,S004,P0011,Electronics,Central,651,23,0,65.78,5
2025-05-14,S004,P0011,Electronics,Central,619,32,0,65.78,0
2025-05-15,S004,P0011,Electronics,Central,579,40,0,65.78,5
2025-05-16,S004,P0011,Electronics,Central,571,8,0,65.78,0
2025-05-17,S004,P0011,Electronics,Central,548,23,0,65.78,5
2025-05-18,S004,P0011,Electronics,Central,548,0,0,65.78,0
2025-05-19,S004,P0011,Electronics,Central,543,5,0,65.78,0
2025-05-20,S004,P0011,Electronics,Central,522,21,0,65.78,0
2025-05-21,S004,P0011,Electronics,Central,726,21,225,65.78,10
2025-05-22,S004,P0011,Electronics,Central,713,13,0,65.78,0
2025-05-23,S004,P0011,Electronics,Central,698,15,0,65.78,0
2025-05-24,S004,P0011,Electronics,Central,688,10,0,65.78,0
2025-05-25,S004,P0011,Electronics,Central,659,29,0,65.78,0
2025-05-26,S004,P0011,Electronics,Central,650,9,0,65.78,5
2025-05-27,S004,P0011,Electronics,Central,610,40,0,65.78,0
2025-05-28,S004,P0011,Electronics,Central,576,34,0,65.78,0
2025-05-29,S004,P0011,Electronics,Central,563,13,0,65.78,0
2025-05-30,S004,P0011,Electronics,Central,553,10,0,65.78,0
2025-05-31,S004,P0011,Electronics,Central,745,33,225,65.78,5
2025-06-01,S004,P0011,Electronics,Central,727,18,0,65.78,0
2025-06-02,S004,P0011,Electronics,Central,727,0,0,65.78,0
2025-06-03,S004,P0011,Electronics,Central,701,26,0,65.78,5
2025-06-04,S004,P0011,Electronics,Central,682,19,0,65.78,10
2025-06-05,S004,P0011,Electronics,Central,661,21,0,65.78,0
2025-06-06,S004,P0011,Electronics,Central,650,11,0,65.78,0
2025-06-07,S004,P0011,Electronics,Central,599,51,0,65.78,0
2025-06-08,S004,P0011,Electronics,Central,556,43,0,65.78,0
2025-06-09,S004,P0011,Electronics,Central,555,1,0,65.78,0
2025-06-10,S004,P0011,Electronics,Central,766,14,225,65.78,0
2025-06-11,S004,P0011,Electronics,Central,758,8,0,65.78,0
2025-06-12,S004,P0011,Electronics,Central,737,21,0,65.78,0
2025-06-13,S004,P0011,Electronics,Central,712,25,0,65.78,0
2025-06-14,S004,P0011,Electronics,Central,675,37,0,65.78,15
2025-06-15,S004,P0011,Electronics,Central,625,50,0,65.78,0
2025-06-16,S004,P0011,Electronics,Central,592,33,0,65.78,5
2025-06-17,S004,P0011,Electronics,Central,577,15,0,65.78,0
2025-06-18,S004,P0011,Electronics,Central,543,34,0,65.78,0
2025-06-19,S004,P0011,Electronics,Central,528,15,0,65.78,0
2025-06-20,S004,P0011,Electronics,Central,730,23,225,65.78,0
